code,interest,target,maturity,status,description,urgent,stable
9569,0.13,49200,36,0,公司职员，现居江苏省南京市，从事金融业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9570,0.15,3000,3,,手上没有零花钱了为什么不给我批，银行卡私营工资转账都是个人名义的，劳动合同在分公司，工作证有已经上传，手上贷款余额还有15三年内无预期，信用卡两张额度23000，为什么一直通过不了？,0,0
9571,0.13,5000,12,,本人在老家新建了一套房子，需要新置家电，由于最近资金紧张，刚好听朋友说人人贷可以贷款，便来试试，本人工作稳定，在一家仪表公司做仓库主管一职，我会每月按时还款的。,0,1
9572,0.13,50000,36,,本人收入稳定，每月打卡工资2800元左右，个人信用良好。现与朋友共同创业，但现阶段资金不足，特此借款。,0,1
9573,0.18,4000,18,1,家里的沙发是久的了，最近回南天非常潮湿，木质沙发已经不能坐了,0,0
9574,0.12,38100,18,0,公司法人，现居广东省广州市，从事批发和零售业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9575,0.13,24600,36,0,公司职员，现居贵州省遵义市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9576,0.13,55300,24,0,公司职员，现居广东省广州市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9577,0.13,46700,36,0,公司职员，现居山东省青岛市，从事批发和零售业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9578,0.13,73800,36,0,公司职员，现居贵州省贵阳市，从事房地产业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9579,0.13,27600,24,0,公司职员，现居江苏省南通市，从事水利、环境和公共设施管理业行业，工作收入稳定，贷款用于购车。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9580,0.13,49200,36,0,公司职员，现居辽宁省鞍山市，从事采矿业行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9581,0.13,27600,24,0,公司职员，现居河北省廊坊市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9582,0.12,25400,18,0,公司法人，现居北京省北京市，从事批发和零售业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9583,0.13,27600,24,0,公司职员，现居河北省石家庄市，从事制造业行业，工作收入稳定，贷款用于副业。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9584,0.12,50700,18,0,公司法人，现居广东省广州市，从事批发和零售业行业，经营稳定，收入良好，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9585,0.13,29500,36,0,公司职员，现居贵州省贵阳市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于买房。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9586,0.13,36900,36,0,公司职员，现居福建省厦门市，从事房地产业行业，工作收入稳定，贷款用于购房。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9587,0.13,80000,36,,用于家庭茶楼装修，购置更新设备、材料及电器,0,0
9588,0.13,93400,36,0,公司职员，现居吉林省长春市，从事居民服务行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9589,0.13,93400,36,0,公司职员，现居贵州省遵义市，从事建筑业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9590,0.13,55400,36,0,公司职员，现居江苏省苏州市，从事文化、体育和娱乐业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9591,0.13,77800,36,0,个体业主负责人，现居贵州省贵阳市，从事信息传输、计算机服务和软件业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9592,0.2,6000,3,,"本人幼师一名，诚信至上，短期资金周转，诚意求助,",0,0
9593,0.13,60000,12,,好借好还，再借不难，本人急需要资金周转，感谢贵平台,1,0
9594,0.11,3000,6,1,个人资金出现问题，短期借款。诚信贷款，工作稳定 收入稳定,0,1
9595,0.13,30000,15,,我有足够的还款能力，每月按时还款，不会拖欠。,0,1
9596,0.1,5000,3,,淘宝卖家，货款临时周转，已成功借了3笔，绝对按时还款,0,1
9597,0.13,20000,36,1,个人装修急需要用钱，谢谢各位帮忙，信用有保障。,1,0
9598,0.13,10000,12,,夏天来了，新装的房子缺家电，想把家电买全，谢谢支持！,0,0
9599,0.12,350000,6,,2004年开办的网络公司法人，现居广东省肇庆市，从事互联网接入服务，工作收入稳定，贷款用于资金周转。,0,1
9600,0.17,6000,6,1,本人淘宝卖家每月成交记录3万以上，会按时还款为备货而用,0,1
9601,0.13,30000,15,,需要借款3万元.15期还完，能提前还完没有违约金最好,0,0
9602,0.13,50000,12,1,我是做物流的，已经做了5年了，现在需要一笔钱用于周转。,0,0
9603,0.13,200000,36,,用于扩大公司规模，扩大销售范围。我们客户结款是30-45天的，做货需要我们自己垫付资金,0,0
9604,0.11,3000,6,1,个人资金出现问题，马上面临结婚，房屋待装修，个人绝对诚信,0,0
9605,0.13,30000,12,,借款描述借款描述借款描述借款描述借款描述借款描述借款描述,0,0
9606,0.13,93400,36,0,公司职员，现居吉林省长春市，从事租赁和商务服务业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9607,0.13,93400,36,0,公司职员，现居广东省广州市，从事建筑业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9608,0.13,93400,36,0,公司职员，现居辽宁省沈阳市，从事住宿和餐饮业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9609,0.12,26700,18,0,公司股东，现居北京省北京市，从事信息传输、计算机服务和软件业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9610,0.13,30000,24,,房子年久失修，重新装修资金紧缺，申请贷款。,0,0
9611,0.13,77800,36,0,个体业主，现居辽宁省鞍山市，从事批发和零售业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9612,0.13,93400,36,0,公司职员，现居江苏省苏州市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9613,0.12,50700,18,0,公司法人，现居河北省石家庄市，从事制造业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9614,0.13,46700,36,0,公司职员，现居广东省广州市，从事批发和零售业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
9615,0.12,50700,18,0,公司法人，现居北京省北京市，从事建筑业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
